date,hour,pa,ppt,swin,ta,Tcns
2023-04-23,13,91507.703125,0.0,138.5279998779297,2.459991455078125,15.274199062103856
2023-04-24,11,91145.296875,0.0,0.0,5.800018310546875,17.7967304728557
2023-04-24,12,91114.8984375,0.0,7.736000061035156,5.240020751953125,19.535707177473785
2023-04-24,13,91099.203125,0.0,142.16700744628906,7.209991455078125,20.05759728348015
2023-04-25,11,91101.296875,0.0,0.0,3.800018310546875,14.553579662291794
2023-04-25,12,91103.5,0.0,13.072999954223633,2.990020751953125,14.793601041181256
2023-04-25,13,91082.5,0.0,174.53599548339844,5.240020751953125,14.037058196625903
2023-04-26,11,91556.8984375,0.0,0.0,8.20001220703125,16.552816448217545
2023-04-26,12,91540.8984375,0.0,9.45300006866455,7.990020751953125,16.12992252197211
2023-04-26,13,91568.1015625,0.0,100.28500366210938,8.8900146484375,16.103848516637477
2023-04-27,11,90949.6015625,0.0,0.0,5.110015869140625,17.123544862323538
2023-04-27,12,90934.703125,0.0,14.404999732971191,5.010009765625,20.560832314586097
2023-04-27,13,90848.3984375,0.0,127.94000244140624,7.040008544921875,21.57685285189377
2023-04-28,11,91258.6015625,0.0,0.0,6.94000244140625,13.097547924258174
2023-04-28,12,91317.8984375,0.0,18.625999450683597,6.1300048828125,12.32962836063707
2023-04-28,13,91406.8984375,0.0,143.343994140625,6.8800048828125,12.58433368565849
2023-04-29,11,91259.6015625,0.0,0.0,4.510009765625,20.11619483526854
2023-04-29,12,91212.6015625,0.0,26.68000030517578,4.3900146484375,20.80463818015128
2023-04-29,13,91148.1015625,0.0,182.2519989013672,7.420013427734375,20.93467262569103
2023-04-30,11,91376.1015625,0.0,0.0,4.52001953125,14.41693674854769
2023-04-30,12,91394.6015625,0.0,31.6299991607666,3.3800048828125,15.578924866499598
2023-04-30,13,91423.1015625,0.0,195.2610015869141,5.149993896484375,16.29649282064321
2023-05-01,11,91166.703125,0.0,0.0,2.920013427734375,15.083880772614128
2023-05-01,12,91172.796875,0.0,30.791000366210938,2.540008544921875,16.633190338842198
2023-05-01,13,91147.703125,0.0,174.1649932861328,4.8900146484375,17.826565062555918
2023-05-02,11,91333.5,0.0,0.0,3.760009765625,15.351910929628954
2023-05-02,12,91292.8984375,0.0,33.87900161743164,3.360015869140625,17.323480370046106
2023-05-02,13,91375.796875,0.0,177.51800537109375,5.589996337890625,18.53066089556805
2023-05-03,11,91223.0,0.0,0.0,5.420013427734375,19.443819348113827
2023-05-03,12,91246.796875,0.0,35.98400115966797,4.860015869140625,21.461895126803924
2023-05-03,13,91165.796875,0.0,176.2169952392578,7.860015869140625,22.949992387795056
2023-05-04,11,90605.0,0.0,0.0,11.70001220703125,22.332349929848448
2023-05-04,12,90618.1015625,0.0,38.1609992980957,10.779998779296877,24.089726942259794
2023-05-04,13,90613.796875,0.0,175.93899536132812,13.399993896484377,24.96958862834031
2023-05-05,11,90503.203125,0.0,0.0,16.33001708984375,21.19317955354949
2023-05-05,12,90535.203125,0.0,37.1510009765625,15.6400146484375,22.73601830525332
2023-05-05,13,90576.1015625,0.0,162.2519989013672,17.010009765625,23.81010533770269
2023-05-06,11,90492.8984375,0.0,0.0,15.1199951171875,20.204738680787244
2023-05-06,12,90489.703125,0.0,43.83100128173828,14.44000244140625,21.706920911704877
2023-05-06,13,90475.203125,0.0,182.2879943847656,15.70001220703125,22.55841678004076
2023-05-07,11,90820.5,0.0,0.0,13.17999267578125,22.697182016168536
2023-05-07,12,90917.296875,0.0,45.88899993896485,12.339996337890623,23.66383202715865
2023-05-07,13,90914.796875,0.0,182.5540008544922,14.20001220703125,24.108441437357317
2023-05-08,11,91179.5,0.0,0.0,12.02001953125,20.628096871258844
2023-05-08,12,91257.8984375,0.0,48.88100051879883,11.77001953125,22.131724309851894
2023-05-08,13,91310.703125,0.0,186.73599243164065,13.55999755859375,23.541731323036245
2023-05-09,11,91168.6015625,0.4636000096797943,0.0,15.399993896484377,18.43188763763822
2023-05-09,12,91167.203125,0.3564999997615814,31.968000411987305,15.040008544921877,20.64467109401638
2023-05-09,13,91242.5,1.6029000282287598,117.6780014038086,15.360015869140623,21.896688643806677
2023-05-10,11,90940.3984375,0.4086999893188476,0.0,14.27001953125,19.657647378068987
2023-05-10,12,90922.8984375,1.837499976158142,25.93899917602539,14.220001220703123,21.984924902091844
2023-05-10,13,91011.796875,6.156700134277344,92.28299713134766,14.760009765625,22.74224768299198
2023-05-11,11,90895.203125,0.0,0.0,17.670013427734375,21.78683388270989
2023-05-11,12,90912.6015625,0.0,42.28900146484375,17.20001220703125,23.335280014388097
2023-05-11,13,90849.3984375,0.0,145.80299377441406,18.1400146484375,23.542333221981288
2023-05-12,11,90471.5,0.0089999996125698,0.0,14.490020751953123,14.957094550285872
2023-05-12,12,90511.0,0.0130000002682209,28.434999465942383,14.57000732421875,16.401071366403492
2023-05-12,13,90523.0,0.3605999946594238,95.23500061035156,13.670013427734377,18.752766784637053
2023-05-13,11,91166.0,0.0,0.0,13.480010986328123,20.42924377130906
2023-05-13,12,91233.6015625,0.0,48.29399871826172,13.510009765625,21.73206933830472
2023-05-13,13,91274.796875,0.0,157.47000122070312,14.3800048828125,22.395350823113144
2023-05-14,11,92062.1015625,0.0,0.0,13.95001220703125,15.319428648986117
2023-05-14,12,92069.703125,0.0,18.642000198364254,13.95001220703125,15.20078276085644
2023-05-14,13,92078.796875,0.0,59.290000915527344,14.410003662109377,15.413916622363596
2023-05-15,11,92456.0,0.0,0.0,9.790008544921877,13.924647936064172
2023-05-15,12,92435.296875,0.0,17.763999938964844,9.670013427734377,14.195143822847882
2023-05-15,13,92457.8984375,0.2858999967575073,55.20800018310547,10.170013427734377,14.28361578076912
2023-05-16,11,91714.1015625,0.0,0.0,9.1199951171875,18.240188983666076
2023-05-16,12,91698.203125,0.0,66.79100036621094,8.899993896484375,20.49919208533021
2023-05-16,13,91680.703125,0.0,203.1649932861328,10.839996337890623,21.50001538697997
2023-05-17,11,91387.3984375,0.0,0.0,11.860015869140623,22.85167677736576
2023-05-17,12,91398.296875,0.0,69.44300079345703,11.399993896484377,23.823685045256592
2023-05-17,13,91351.1015625,0.0,207.0500030517578,13.610015869140623,24.717888857911664
2023-05-18,11,91095.203125,0.0,0.0,14.010009765625,18.21740500211401
2023-05-18,12,91055.296875,0.0,67.65499877929688,14.100006103515623,20.05228608651378
2023-05-18,13,91164.203125,0.0,197.9949951171875,15.52001953125,21.15915016382715
2023-05-19,11,91767.8984375,0.0,0.0,11.77001953125,16.489326311377955
2023-05-19,12,91888.1015625,0.0,72.87999725341797,11.1199951171875,17.862755339433537
2023-05-19,13,91952.203125,0.0,209.61099243164065,11.82000732421875,18.76038096202569
2023-05-20,11,92169.296875,0.0,0.0,7.260009765625,19.783296665637703
2023-05-20,12,92184.296875,0.0,76.3270034790039,6.910003662109375,20.88014775992123
2023-05-20,13,92166.0,0.0,215.9949951171875,9.20001220703125,21.516133062235596
2023-05-21,11,91711.0,0.0,0.0,12.240020751953123,22.102053727607892
2023-05-21,12,91704.703125,0.0,69.1500015258789,12.02001953125,23.48657707412804
2023-05-21,13,91633.296875,0.0,192.7469940185547,14.52001953125,24.577975462128663
2023-05-22,11,91290.296875,0.0,0.0,14.07000732421875,22.755205177338965
2023-05-22,12,91251.5,0.0,76.33899688720703,13.69000244140625,24.024006303556234
2023-05-22,13,91245.296875,0.0,209.8029937744141,15.95001220703125,24.719110678318145
2023-05-23,11,91269.6015625,0.0,0.0,13.589996337890623,22.14117163578257
2023-05-23,12,91245.6015625,0.0,78.31500244140625,13.25,23.12238531135749
2023-05-23,13,91252.203125,0.0,212.4160003662109,15.32000732421875,23.877131324523884
2023-05-24,11,91436.8984375,0.0,0.0,14.240020751953123,22.5754953531812
2023-05-24,12,91482.1015625,0.0,79.4280014038086,14.110015869140623,23.620591063903
2023-05-24,13,91449.5,0.0,212.80599975585935,16.160003662109375,23.29809061422284
2023-05-25,11,91349.5,0.0,0.0,16.290008544921875,22.54453943755219
2023-05-25,12,91333.3984375,0.0,65.91500091552734,16.220001220703125,22.298806734768775
2023-05-25,13,91301.203125,0.0,174.59100341796875,17.5,23.167202968912196
2023-05-26,11,91492.703125,1.906100034713745,0.0,16.42999267578125,16.581199968078543
2023-05-26,12,91523.296875,3.0840001106262207,45.67100143432617,15.990020751953123,16.641972997014378
2023-05-26,13,91495.0,9.733400344848633,119.68800354003906,16.660003662109375,17.479479750330725
2023-05-27,11,91447.5,0.0,0.0,15.730010986328123,21.84172943368664
2023-05-27,12,91402.796875,0.0,82.49299621582031,15.480010986328123,23.22419480387944
2023-05-27,13,91396.296875,0.0,214.052001953125,17.100006103515625,24.367932837050454
2023-05-28,11,91083.203125,1.5853999853134155,0.0,16.779998779296875,21.544142177413725
2023-05-28,12,91007.0,3.0253000259399414,44.96500015258789,16.529998779296875,22.23794690936361
